cancer_type,resolution,slide_id,n_jpg_patches
Uterine_Carcinosarcoma,1,TCGA-ND-A4WF-01Z-00-DX1,30
Uterine_Carcinosarcoma,1,TCGA-ND-A4WF-01Z-00-DX2,30
Uterine_Carcinosarcoma,1,TCGA-NG-A4VU-01Z-00-DX1,30
Uterine_Carcinosarcoma,1,TCGA-NG-A4VU-01Z-00-DX2,30
Uterine_Carcinosarcoma,1,TCGA-QM-A5NM-01Z-00-DX1,30
Uterine_Carcinosarcoma,1,TCGA-QN-A5NN-01Z-00-DX1,30
Uterine_Carcinosarcoma,1,TCGA-QN-A5NN-01Z-00-DX2,30
Uterine_Carcinosarcoma,1,TCGA-QN-A5NN-01Z-00-DX3,30
Uterine_Carcinosarcoma,1,TCGA-QN-A5NN-01Z-00-DX4,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4R8-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4RA-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4RD-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4RF-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4RJ-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4RN-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4RO-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4RS-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4RT-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4RT-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4RU-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N5-A4RV-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N5-A59E-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N5-A59F-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-N6-A4V9-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N6-A4VC-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N6-A4VD-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N6-A4VE-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N6-A4VF-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N7-A4Y0-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N7-A4Y5-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N7-A4Y5-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-N7-A4Y8-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N7-A4Y8-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-N7-A4Y8-01Z-00-DX3,30
Uterine_Carcinosarcoma,2,TCGA-N7-A4Y8-01Z-00-DX4,30
Uterine_Carcinosarcoma,2,TCGA-N7-A4Y8-01Z-00-DX5,30
Uterine_Carcinosarcoma,2,TCGA-N7-A59B-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N8-A4PI-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N8-A4PL-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N8-A4PM-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N8-A4PN-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N8-A4PN-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-N8-A4PO-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N8-A4PP-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N8-A4PQ-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N8-A56S-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N9-A4PZ-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N9-A4Q1-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N9-A4Q3-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N9-A4Q3-01Z-00-DX3,30
Uterine_Carcinosarcoma,2,TCGA-N9-A4Q7-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-N9-A4Q8-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-NA-A4QV-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-NA-A4QW-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-NA-A4QX-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-NA-A4QX-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-NA-A4QX-01Z-00-DX3,30
Uterine_Carcinosarcoma,2,TCGA-NA-A4QY-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-NA-A4R0-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-NA-A4R1-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-NA-A4R1-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-NA-A5I1-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-NA-A5I1-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-ND-A4W6-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-ND-A4W6-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-ND-A4WA-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-ND-A4WA-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-ND-A4WA-01Z-00-DX3,30
Uterine_Carcinosarcoma,2,TCGA-ND-A4WC-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-ND-A4WC-01Z-00-DX3,30
Uterine_Carcinosarcoma,2,TCGA-ND-A4WF-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-ND-A4WF-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-NG-A4VU-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-NG-A4VU-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-QM-A5NM-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-QN-A5NN-01Z-00-DX1,30
Uterine_Carcinosarcoma,2,TCGA-QN-A5NN-01Z-00-DX2,30
Uterine_Carcinosarcoma,2,TCGA-QN-A5NN-01Z-00-DX3,30
Uterine_Carcinosarcoma,2,TCGA-QN-A5NN-01Z-00-DX4,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4R8-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4RA-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4RD-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4RF-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4RJ-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4RN-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4RO-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4RS-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4RT-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4RT-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4RU-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N5-A4RV-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N5-A59E-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N5-A59F-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-N6-A4V9-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N6-A4VC-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N6-A4VD-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N6-A4VE-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N6-A4VF-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N7-A4Y0-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N7-A4Y5-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N7-A4Y5-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-N7-A4Y8-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N7-A4Y8-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-N7-A4Y8-01Z-00-DX3,30
Uterine_Carcinosarcoma,3,TCGA-N7-A4Y8-01Z-00-DX4,30
Uterine_Carcinosarcoma,3,TCGA-N7-A4Y8-01Z-00-DX5,30
Uterine_Carcinosarcoma,3,TCGA-N7-A59B-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N8-A4PI-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N8-A4PL-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N8-A4PM-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N8-A4PN-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N8-A4PN-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-N8-A4PO-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N8-A4PP-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N8-A4PQ-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N8-A56S-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N9-A4PZ-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N9-A4Q1-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N9-A4Q3-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N9-A4Q3-01Z-00-DX3,30
Uterine_Carcinosarcoma,3,TCGA-N9-A4Q7-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-N9-A4Q8-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-NA-A4QV-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-NA-A4QW-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-NA-A4QX-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-NA-A4QX-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-NA-A4QX-01Z-00-DX3,30
Uterine_Carcinosarcoma,3,TCGA-NA-A4QY-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-NA-A4R0-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-NA-A4R1-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-NA-A4R1-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-NA-A5I1-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-NA-A5I1-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-ND-A4W6-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-ND-A4W6-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-ND-A4WA-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-ND-A4WA-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-ND-A4WA-01Z-00-DX3,30
Uterine_Carcinosarcoma,3,TCGA-ND-A4WC-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-ND-A4WC-01Z-00-DX3,30
Uterine_Carcinosarcoma,3,TCGA-ND-A4WF-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-ND-A4WF-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-NG-A4VU-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-NG-A4VU-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-QM-A5NM-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-QN-A5NN-01Z-00-DX1,30
Uterine_Carcinosarcoma,3,TCGA-QN-A5NN-01Z-00-DX2,30
Uterine_Carcinosarcoma,3,TCGA-QN-A5NN-01Z-00-DX3,30
Uterine_Carcinosarcoma,3,TCGA-QN-A5NN-01Z-00-DX4,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4R8-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4RA-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4RD-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4RF-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4RJ-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4RN-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4RO-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4RS-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4RT-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4RT-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4RU-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N5-A4RV-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N5-A59E-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N5-A59F-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-N6-A4V9-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N6-A4VC-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N6-A4VD-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N6-A4VE-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N6-A4VF-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N7-A4Y0-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N7-A4Y5-01Z-00-DX1,20
Uterine_Carcinosarcoma,4,TCGA-N7-A4Y5-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-N7-A4Y8-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N7-A4Y8-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-N7-A4Y8-01Z-00-DX3,30
Uterine_Carcinosarcoma,4,TCGA-N7-A4Y8-01Z-00-DX4,30
Uterine_Carcinosarcoma,4,TCGA-N7-A4Y8-01Z-00-DX5,30
Uterine_Carcinosarcoma,4,TCGA-N7-A59B-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N8-A4PI-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N8-A4PL-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N8-A4PM-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N8-A4PN-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N8-A4PN-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-N8-A4PO-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N8-A4PP-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N8-A4PQ-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N8-A56S-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N9-A4PZ-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N9-A4Q1-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N9-A4Q3-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N9-A4Q3-01Z-00-DX3,30
Uterine_Carcinosarcoma,4,TCGA-N9-A4Q7-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-N9-A4Q8-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-NA-A4QV-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-NA-A4QW-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-NA-A4QX-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-NA-A4QX-01Z-00-DX2,20
Uterine_Carcinosarcoma,4,TCGA-NA-A4QX-01Z-00-DX3,30
Uterine_Carcinosarcoma,4,TCGA-NA-A4QY-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-NA-A4R0-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-NA-A4R1-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-NA-A4R1-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-NA-A5I1-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-NA-A5I1-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-ND-A4W6-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-ND-A4W6-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-ND-A4WA-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-ND-A4WA-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-ND-A4WA-01Z-00-DX3,30
Uterine_Carcinosarcoma,4,TCGA-ND-A4WC-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-ND-A4WC-01Z-00-DX3,30
Uterine_Carcinosarcoma,4,TCGA-ND-A4WF-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-ND-A4WF-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-NG-A4VU-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-NG-A4VU-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-QM-A5NM-01Z-00-DX1,20
Uterine_Carcinosarcoma,4,TCGA-QN-A5NN-01Z-00-DX1,30
Uterine_Carcinosarcoma,4,TCGA-QN-A5NN-01Z-00-DX2,30
Uterine_Carcinosarcoma,4,TCGA-QN-A5NN-01Z-00-DX3,30
Uterine_Carcinosarcoma,4,TCGA-QN-A5NN-01Z-00-DX4,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4R8-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4RA-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4RD-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4RF-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4RJ-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4RN-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4RO-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4RS-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4RT-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4RT-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4RU-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N5-A4RV-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N5-A59E-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N5-A59F-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-N6-A4V9-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N6-A4VC-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N6-A4VD-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N6-A4VE-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N6-A4VF-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N7-A4Y0-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N7-A4Y5-01Z-00-DX1,20
Uterine_Carcinosarcoma,5,TCGA-N7-A4Y5-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-N7-A4Y8-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N7-A4Y8-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-N7-A4Y8-01Z-00-DX3,30
Uterine_Carcinosarcoma,5,TCGA-N7-A4Y8-01Z-00-DX4,30
Uterine_Carcinosarcoma,5,TCGA-N7-A4Y8-01Z-00-DX5,30
Uterine_Carcinosarcoma,5,TCGA-N7-A59B-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N8-A4PI-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N8-A4PL-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N8-A4PM-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N8-A4PN-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N8-A4PN-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-N8-A4PO-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N8-A4PP-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N8-A4PQ-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N8-A56S-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N9-A4PZ-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N9-A4Q1-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N9-A4Q3-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N9-A4Q3-01Z-00-DX3,30
Uterine_Carcinosarcoma,5,TCGA-N9-A4Q7-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-N9-A4Q8-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-NA-A4QV-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-NA-A4QW-01Z-00-DX1,20
Uterine_Carcinosarcoma,5,TCGA-NA-A4QX-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-NA-A4QX-01Z-00-DX2,20
Uterine_Carcinosarcoma,5,TCGA-NA-A4QX-01Z-00-DX3,30
Uterine_Carcinosarcoma,5,TCGA-NA-A4QY-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-NA-A4R0-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-NA-A4R1-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-NA-A4R1-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-NA-A5I1-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-NA-A5I1-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-ND-A4W6-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-ND-A4W6-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-ND-A4WA-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-ND-A4WA-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-ND-A4WA-01Z-00-DX3,30
Uterine_Carcinosarcoma,5,TCGA-ND-A4WC-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-ND-A4WC-01Z-00-DX3,30
Uterine_Carcinosarcoma,5,TCGA-ND-A4WF-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-ND-A4WF-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-NG-A4VU-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-NG-A4VU-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-QM-A5NM-01Z-00-DX1,20
Uterine_Carcinosarcoma,5,TCGA-QN-A5NN-01Z-00-DX1,30
Uterine_Carcinosarcoma,5,TCGA-QN-A5NN-01Z-00-DX2,30
Uterine_Carcinosarcoma,5,TCGA-QN-A5NN-01Z-00-DX3,30
Uterine_Carcinosarcoma,5,TCGA-QN-A5NN-01Z-00-DX4,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-4E-A92E-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-5B-A90C-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-5S-A9Q8-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0G1-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0G2-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0G3-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0G9-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0GD-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0GE-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0GG-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0GI-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0GJ-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0GM-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0GN-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0GR-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0GU-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0GX-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0R6-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0R7-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0R8-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0R9-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0RA-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0VO-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0VP-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0VQ-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A0VQ-01Z-00-DX2,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A1OF-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A1OG-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A1OH-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A1OK-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A3LP-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-A7WK-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-A5-AB3J-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-AJ-A23M-01Z-00-DX1,30
Uterine_Corpus_Endometrial_Carcinoma,0,TCGA-AJ-A23N-01Z-00-DX1,30
